t,Steps,Event,idx,TFSI,TFSI-flip,EC,EC-flip,Li,Li-flip,TFSI-2,TFSI-2-flip,EC-2,EC-2-flip,Li-2,Li-2-flip,dx,dy,dz,dr,d,fast,system
4131.0,2754,9,88.0,1.0,87,3.0,115,0.0,22,3.0,123,2.0,162,1.0,52,-1.75,0.9,3.78,4.26,290.08,1.0,B4T1
4131.0,2754,9,89.0,2.0,34,2.0,32,0.0,0,2.0,95,0.0,149,0.0,0,-1.89,-0.77,1.06,2.3,298.7,0.0,B4T1
4131.0,2754,9,90.0,2.0,15,2.0,25,0.0,8,2.0,71,0.0,168,0.0,85,0.34,-0.02,0.91,0.97,298.5,0.0,B4T1
4131.0,2754,9,91.0,4.0,106,1.0,4,0.0,0,4.0,156,0.0,10,0.0,0,0.99,-0.48,0.46,1.19,282.64,0.0,B4T1
4131.0,2754,9,92.0,0.0,75,4.0,93,0.0,0,0.0,84,1.0,146,0.0,2,3.14,2.92,-2.56,4.99,296.88,1.0,B4T1
4131.0,2754,9,93.0,1.0,117,3.0,14,0.0,0,1.0,151,1.0,109,0.0,0,1.07,-0.2,1.49,1.85,288.04,0.0,B4T1
4131.0,2754,9,94.0,4.0,137,1.0,23,0.0,0,4.0,91,0.0,56,0.0,0,-0.84,-0.2,0.71,1.12,249.07,0.0,B4T1
4131.0,2754,9,95.0,0.0,0,4.0,14,0.0,0,0.0,16,0.0,169,0.0,2,-0.5,-0.5,-0.01,0.71,270.95,0.0,B4T1
4131.0,2754,9,96.0,1.0,94,4.0,115,0.0,0,2.0,93,1.0,187,0.0,0,0.58,-0.14,-0.12,0.61,290.22,0.0,B4T1
4131.0,2754,9,97.0,2.0,47,3.0,41,0.0,0,2.0,56,0.0,89,0.0,0,0.82,0.15,-0.28,0.88,293.39,0.0,B4T1
4131.0,2754,9,98.0,3.0,114,3.0,38,1.0,31,5.0,167,1.0,123,0.0,123,0.41,-0.71,0.07,0.82,318.92,0.0,B4T1
4131.0,2754,9,99.0,1.0,135,3.0,106,0.0,40,4.0,147,1.0,167,1.0,80,2.36,0.19,-0.65,2.46,302.56,0.0,B4T1
4131.0,2754,9,100.0,4.0,105,2.0,49,0.0,20,3.0,174,1.0,115,1.0,56,0.96,0.85,0.24,1.3,288.25,0.0,B4T1
